id,name,host_id,host_name,neighbou_1,latitude,longitude,room_type,price,minimum_ni
"6375479",2 Bedroom Apt for CMA Fest,"33225771",Daniel,District 18,36.129230000000000,-86.796049999999994,Entire home/apt,"250","1"
"6385019",KenJi Retreat,"33282210",Ken And Jimmie,District 8,36.247920000000001,-86.729879999999994,Entire home/apt,"129","3"
"6385486",Quaint Apt. 3 mi to DT & 1 mi to HillsboroVillage,"11361200",Karen,District 18,36.126959999999997,-86.806529999999995,Entire home/apt,"134","1"
"6402811","Downtown Nashville ""Music City Downtown Hideaway!""","319913",Reservations,District 19,36.170679999999997,-86.791770000000000,Entire home/apt,"291","3"
"6415797",Gorgeous Home in Nashville?s Best Neighborhood,"32163082",Javier & Nicole,District 6,36.172530000000002,-86.757350000000002,Entire home/apt,"500","2"
"6424609",CONDO IN THE HEART OF GREEN HILLS,"33522428",Jordan,District 34,36.096020000000003,-86.827929999999995,Entire home/apt,"700","1"
"6437109","Condo in Brentwood, TN","33604402",Alex,District 4,36.040579999999999,-86.774209999999997,Entire home/apt,"63","1"
"6437156","Huge Home, Private Pool, Fire Pit!","15942424",Julie,District 7,36.209850000000003,-86.719859999999997,Entire home/apt,"400","3"
"6446261",Eclectic East Nashville Cottage,"11376666",Nancy & Michael,District 5,36.203260000000000,-86.740240000000000,Entire home/apt,"108","3"
"6446687",Luxurious Downtown-2 bed 2 bath Corner unit #204,"24241984",Patsy,District 19,36.157519999999998,-86.764610000000005,Entire home/apt,"236","2"
"6451379","Great Location,  Large Home-Roof Deck!","319913",Reservations,District 19,36.147610000000000,-86.787599999999998,Entire home/apt,"318","2"
"6453387",Luxe Nashville Executive Townhome,"33700529",Tammi,District 27,36.069740000000003,-86.723259999999996,Entire home/apt,"161","30"
"6466330","Downtown w Rooftop Deck, 4 Bedrooms/3.5 Baths!","319913",Reservations,District 19,36.147449999999999,-86.786209999999997,Entire home/apt,"303","2"
"6506269",The Highland House East Nashville!,"34012010",Vanessa,District 8,36.224350000000001,-86.758970000000005,Entire home/apt,"88","3"
"6512317","Plenty of Space, Private Entrance","20743408",Deane,District 4,36.019480000000001,-86.722840000000005,Entire home/apt,"90","1"
"6560581",East Nashville Guesthouse with a Relaxed Style,"22459665",Jon,District 6,36.182960000000001,-86.742949999999993,Entire home/apt,"109","1"
"6561061",DOUBLE DECKER 3-STORY HOME ? 5 MINS TO BROADWAY!,"34316903",Derek & Lacey,District 19,36.171680000000002,-86.796440000000004,Entire home/apt,"319","2"
"6570571",East Nashville guesthouse,"34366380",Fran,District 6,36.179510000000001,-86.746189999999999,Entire home/apt,"151","2"
"6575499",Eclectic Nashville Retreat- Central Location!,"1155456",Julie,District 23,36.128300000000003,-86.876090000000005,Entire home/apt,"149","2"
"6584689",Famous ?Music City House of Fame? 3500 sqft,"1554315",Stephanie,District 21,36.158909999999999,-86.827219999999997,Entire home/apt,"320","3"
"6598386",Private Apartment in beautiful Home,"34517303",Michelle,District 7,36.227469999999997,-86.723060000000004,Entire home/apt,"74","1"
"6600619",Private | Modern | 3bd w/ loft | Sleeps 10,"32601852",Brandon,District 17,36.139099999999999,-86.773099999999999,Entire home/apt,"340","1"
"6613408","NASHVILLE, OPRY, SPACIOUS 2 BR, GROUPS+FAMILIES+","31870579",Kathy,District 15,36.220770000000002,-86.703999999999994,Entire home/apt,"263","3"
"6624292",Amazing Studio 1-block from Lower Broadway!,"16246720",Music City Guest House,District 19,36.165349999999997,-86.777019999999993,Entire home/apt,"956","1"
"6644226","Hip, Cozy Cottage with a Fire Pit in Cleveland Park","8973736",Beta & Emily,District 5,36.191170000000000,-86.771060000000006,Entire home/apt,"153","2"
"6645502",10th Ave Lush Brownstone with Skyline Views & Rooftop Patio,"22933775",Lauren & Robert,District 19,36.173160000000003,-86.797539999999998,Entire home/apt,"254","2"
"6646825",Prime Location Riverfront Condo Downtown,"6090673",Andrew,District 19,36.170420000000000,-86.779070000000004,Entire home/apt,"126","1"
"6658123",Pet Friendly Designer Home-East Nashville LT stay,"23353230",Kate,District 7,36.193989999999999,-86.737700000000004,Entire home/apt,"475","30"
"6659274",807 18th Ave S - Demonbruen,"19072667",Matt,District 19,36.149590000000003,-86.794060000000002,Entire home/apt,"400","3"
"6661949",Beautiful River Retreat Studio Apt,"34870571",Jeremy,District 7,36.242550000000001,-86.710089999999994,Entire home/apt,"105","2"
"6663109",Beautiful River Retreat in Nashvillle / Retreat,"34870571",Jeremy,District 7,36.244320000000002,-86.708569999999995,Entire home/apt,"298","3"
"6688975",SURROUNDED BY DOZENS OF MIDTOWN BARS ON BROADWAY!,"30949285",Blake,District 19,36.152290000000001,-86.794600000000003,Entire home/apt,"100","1"
"6694206",Beautiful 2bed 2bath flat minutes from Downtown,"35042945",Roberto,District 5,36.189329999999998,-86.771259999999998,Entire home/apt,"199","1"
"6700201","Large Studio w/ Washer, Dryer, Gas Range, Vintage","33388902",Lee,District 13,36.109830000000002,-86.708470000000005,Entire home/apt,"95","30"
"6703006",Southern Charm on the East Side! Pets are welcome,"33357920",Christie,District 7,36.203940000000003,-86.714659999999995,Entire home/apt,"247","1"
"6703990",12 South Perfect for Big Groups Downtown Broadway,"2275056",Debbie,District 17,36.132019999999997,-86.782179999999997,Entire home/apt,"622","1"
"6709897",3 Bedroom home / quiet area / near airport & Opry,"35063747",Bobby,District 15,36.184109999999997,-86.671999999999997,Entire home/apt,"109","3"
"6710477","?Airy, Chic & Cozy Loft?East LOCAL=Close 2 it all!","1732661",Kristin,District 7,36.198940000000000,-86.740949999999998,Entire home/apt,"128","3"
"6712123",Take it Easy at a Restored 1940s Tudor in Hip East Nashville,"1732661",Kristin,District 5,36.198590000000003,-86.742239999999995,Entire home/apt,"196","5"
"6724955",Tranquil Studio Flat in Donelson,"31620313",Charli,District 14,36.185780000000001,-86.640739999999994,Entire home/apt,"100","2"
"6729170",CMA Fest - minutes from downtown,"35238307",Jonathan,District 6,36.174010000000003,-86.734170000000006,Entire home/apt,"200","1"
"6747666",Cumberland Cottage,"31485611",John,District 15,36.240980000000000,-86.707989999999995,Entire home/apt,"278","3"
"6758464","Lovely house by West End 10min to downtown, VU","4210445",Joy,District 24,36.124099999999999,-86.842240000000004,Entire home/apt,"137","2"
"6778008",Historic Cottage Near Downtown,"29466591",Louis,District 17,36.135820000000002,-86.771429999999995,Entire home/apt,"100","2"
"6846306",Cozy home convenient to everything!,"35874441",Amy,District 16,36.106099999999998,-86.733860000000007,Entire home/apt,"150","2"
"6852100",Urban Retreat in Historic Neighborhood (? welcome),"3968661",Mario & Liz,District 17,36.129309999999997,-86.775459999999995,Entire home/apt,"186","2"
"6902565",??  Downtown Nashville home for Families and Pets!,"36170463",Jim,District 6,36.169980000000002,-86.753489999999999,Entire home/apt,"346","3"
"6956468",Luxury Apartment- Vandy Stadium,"36168031",James,District 21,36.149310000000000,-86.807329999999993,Entire home/apt,"229","2"
"7021923","The Crow's Nest, 1 BR with Home Office and Wifi","36806526",Jen,District 16,36.104680000000002,-86.737110000000001,Entire home/apt,"102","2"
"7023249","Nashville - Amazing 2 BR Opry, Music, Family Fun","31870579",Kathy,District 15,36.219099999999997,-86.704350000000005,Entire home/apt,"263","2"
"7068164",Nashville escape min. from downtown,"37058995",Amanda,District 24,36.142370000000000,-86.846940000000004,Entire home/apt,"200","2"
"7072267",Freshly remodeled 1949 Cottage,"36144864",Maria,District 16,36.120089999999998,-86.736519999999999,Entire home/apt,"126","3"
"7074838","Lovely, Calming East Nashville Home!","1476255",Lindsey,District 7,36.200769999999999,-86.714879999999994,Entire home/apt,"139","3"
"7111921",Music City Suite w/ private entrance + bathroom,"31306622",Grace & Keenan,District 9,36.259140000000002,-86.706260000000000,Entire home/apt,"59","1"
"7115636",EastsideCentral-heart of Nashville,"6684609",Meghan & Greg,District 6,36.172699999999999,-86.757610000000000,Entire home/apt,"158","2"
"7128065",The Nash Villa,"23630584",Spencer + Alex,District 17,36.141759999999998,-86.793070000000000,Entire home/apt,"203","2"
"7206598",Historic East Nashville,"35210049",Anis,District 6,36.180920000000000,-86.746470000000002,Entire home/apt,"129","1"
"7221835",Riverview w/ Balcony Free parking Walk to Broadway,"28196034",Hey Yall Nashville,District 19,36.174090000000000,-86.780400000000000,Entire home/apt,"139","2"
"7276483",'Prince Bell' 1930 Bungalow Walk to 12th South,"38098104",Daniel,District 17,36.126480000000001,-86.782950000000000,Entire home/apt,"489","2"
"7307832",SYLVAN HOUSE - URBAN OASIS - LONG STAY - Cozy,"25235552",Carolyn,District 24,36.151139999999998,-86.831890000000001,Entire home/apt,"60","30"
"7329158",Serene Private Studio Apartment,"38395169",Angel (Jozella),District 8,36.263820000000003,-86.730210000000000,Entire home/apt,"72","31"
"7329327",Scenic Sunny Private Studio Apartment,"38395169",Angel (Jozella),District 8,36.265870000000000,-86.730779999999996,Entire home/apt,"67","30"
"7360288",Great 5 Star downtown location!!!,"858468",Greg And Stephanie,District 24,36.148310000000002,-86.840999999999994,Entire home/apt,"109","1"
"7367968",? Overlook Music City ? 3 br/ SLEEPS 10 ?,"34695981",Topher,District 17,36.137300000000003,-86.772949999999994,Entire home/apt,"298","2"
"7380837",5* Cutie Has It All! Just Bring Family & Friends!,"38664462",Ann,District 15,36.173740000000002,-86.667280000000005,Entire home/apt,"118","2"
"7382453",VillaHaus-2BRw/OfficeSpace-MusicRow/Belmont/Vandy,"29330013",Chris,District 17,36.136479999999999,-86.793080000000003,Entire home/apt,"124","1"
"7383966","Licensed, 5min downtown, Spacious  4 bdrm 3.5bath","33933214",Kevin,District 5,36.189990000000002,-86.772859999999994,Entire home/apt,"327","2"
"7399827",Sunny Delight- king beds & deck,"21895643",Deidre,District 17,36.138060000000003,-86.786839999999998,Entire home/apt,"142","2"
"7601469",Downtown & East Nashville Bungalow,"39861993",Tony & Katherine,District 5,36.193179999999998,-86.770480000000006,Entire home/apt,"119","1"
"7603668",4 BRs+Studio+5 Private Baths!,"32632885",Ashley,District 17,36.126829999999998,-86.784430000000000,Entire home/apt,"1495","3"
"7604137",Historic East Nashville Cottage,"34013549",Angie,District 6,36.186540000000001,-86.728459999999998,Entire home/apt,"244","2"
"7608787",Poplar Hollow Farmhouse,"26945569",Pam,District 35,36.054679999999998,-86.971410000000006,Entire home/apt,"125","2"
"7617795",Perfect Spot in Downtown Nashville,"38122066",Alexander,District 19,36.164560000000002,-86.779719999999998,Entire home/apt,"250","1"
"7665412",Idlewild: Long-Stay Rental in East Nashville,"7503893",Angie,District 7,36.196460000000002,-86.713989999999995,Entire home/apt,"77","30"
"7680228",Private basement apartment winter special!,"40229785",Leslie,District 13,36.144979999999997,-86.633480000000006,Entire home/apt,"39","30"
"7688877",Apartment walking distance to Vandy,"40380908",Tiara,District 24,36.139200000000002,-86.825239999999994,Entire home/apt,"80","30"
"7692199",Charming 12 South Studio,"3530837",Amy,District 18,36.126489999999997,-86.791600000000003,Entire home/apt,"95","2"
"7697579",Private Grand Ole Opry Nashville Apartment,"40429647",Kim,District 15,36.210549999999998,-86.683160000000001,Entire home/apt,"123","1"
"7732118","Whooping Crane Farm, 12 min. from Nashville","7555756",Ellen,District 1,36.173110000000001,-86.930539999999993,Entire home/apt,"285","2"
"7735723",Beautiful Riverfront Condo near Heart of Downtown,"40655596",Keny And Sarah,District 5,36.169829999999997,-86.777079999999998,Entire home/apt,"116","3"
"7747039",East Nashville Eclectic Hideaway,"40611886",Katy,District 6,36.188079999999999,-86.730469999999997,Entire home/apt,"95","1"
"7758096",Luxury condo in Historic Edgefield,"40793070",Christina,District 6,36.175789999999999,-86.754840000000002,Entire home/apt,"321","3"
"7759892",Stylish 1BR in historic Music Row!,"40803056",Edie,District 19,36.148000000000003,-86.795820000000006,Entire home/apt,"151","2"
"7761551",Casa Strange - 4BR/3.5 BA in the Heart of It All,"26113301",Silvia,District 17,36.136859999999999,-86.766090000000005,Entire home/apt,"590","3"
"7771795",Charming ? Sylvan Park Private Suite with Parking,"4185313",Lauren,District 24,36.147990000000000,-86.836810000000000,Entire home/apt,"91","1"
"7789726",Newly Renovated Hillsboro House,"40995602",Rumi,District 18,36.129199999999997,-86.804969999999997,Entire home/apt,"357","30"
"7805346",The Robertson -  Fab Urban Country,"9596278",Jacob,District 20,36.156469999999999,-86.867940000000004,Entire home/apt,"110","1"
"7823039",Music Row Cottage,"40995602",Rumi,District 17,36.137020000000000,-86.792810000000003,Entire home/apt,"300","3"
"7837790",Polished Rooftop Loft near Downtown,"34273856",Kenneth,District 17,36.147579999999998,-86.764510000000001,Entire home/apt,"132","2"
"7860065",Sunshine Daydream 1 bdrm. (Near Opry and Downtown),"293488",Caitlin,District 15,36.166840000000001,-86.682410000000004,Entire home/apt,"75","2"
"7883338",Adorable house. Downtown.,"20827071",Shannon,District 19,36.170050000000003,-86.792869999999994,Entire home/apt,"500","2"
"7886222",Sunny Artist's Cottage,"22066344",Katie,District 24,36.146560000000001,-86.848849999999999,Entire home/apt,"161","1"
"7899142",Modern Loft At 5 Points Walkable!,"584791",Drew & Brittany,District 6,36.175930000000001,-86.744519999999994,Entire home/apt,"105","2"
"7899983",Downtown Condo on the River! Walk to Broadway!,"41653950",Yana And Jon,District 19,36.173900000000003,-86.780879999999996,Entire home/apt,"121","2"
"7914730",6 Minutes frm Downtown. Family Style 4 bdrm home.,"20375611",LaTamara,District 2,36.208520000000000,-86.790099999999995,Entire home/apt,"193","1"
"7922612",Cute and comfy in East Nashville!,"16715778",Kristi,District 5,36.180270000000000,-86.758420000000001,Entire home/apt,"109","2"
"7931679",Newly Renovated Home in 12th South,"6383",Jack,District 17,36.121850000000002,-86.783439999999999,Entire home/apt,"200","2"
"7967170","1 Bedroom Apt near Vandy, Belmont & Lipscomb!","6855810",UrbanNashville,District 18,36.130710000000001,-86.807440000000000,Entire home/apt,"162","30"
"7984939",Central to Music City Vanderbilt/Hillsboro Bungalo,"2347991",Mary (And Joe),District 18,36.129829999999998,-86.800420000000003,Entire home/apt,"99","4"
"8035818",Hip Hillsboro II /12south/Belmont,"9551442",Debra,District 18,36.119720000000001,-86.798540000000003,Entire home/apt,"102","1"
"8035950",Hip Hillsboro/12south/Belmont,"9551442",Debra,District 18,36.119720000000001,-86.798540000000003,Entire home/apt,"118","1"
"8049698",The Rustic Haven,"23940018",Jillian,District 21,36.156509999999997,-86.823449999999994,Entire home/apt,"450","1"
"8081489",Simple and Easy in East Nashville,"21686484",Sara,District 5,36.187869999999997,-86.768789999999996,Entire home/apt,"90","2"
"8134339",East Nashville Gem,"41080421",Brittany,District 5,36.195830000000001,-86.752340000000004,Entire home/apt,"136","2"
"8188686",Gorgeous home in the Gulch!,"43193876",Lilly,District 19,36.148510000000002,-86.785619999999994,Entire home/apt,"891","2"
"8208036",Garden House Vanderbilt/ The Village,"10073525",Amy,District 18,36.136699999999998,-86.804710000000000,Entire home/apt,"151","21"
"8209269",Music Row/ Vanderbilt University/ Gulch Area,"25669392",Pearl,District 19,36.145550000000000,-86.789349999999999,Entire home/apt,"75","30"
"8218822",11 Feathers: East Side permit 2/0/1/9/0/4/8/9/6/5,"190175",Fairlight,District 6,36.170540000000003,-86.751620000000003,Entire home/apt,"271","1"
"8239061",Available NOW for Extended Stays! Inquire prices!,"6855810",UrbanNashville,District 18,36.131990000000002,-86.807389999999998,Entire home/apt,"173","2"
"8240987",Cottage on Urban Farm!,"890314",Tiffany,District 26,36.051650000000002,-86.761420000000001,Entire home/apt,"100","30"
"8271426",Modern comfort in 12 South.  Walk to  Belmont U,"27181078",Karen,District 17,36.128189999999996,-86.788330000000002,Entire home/apt,"290","30"
"8290225",Cool duplex. Great location!,"43710833",Jon,District 7,36.204819999999998,-86.727850000000004,Entire home/apt,"39","30"
