"GEO_ID","NAME","H1_001N","H1_002N","H1_003N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant"
"1000000US470370102022017","Block 2017, Block Group 2, Census Tract 102.02, Davidson County, Tennessee","55","55","0"
"1000000US470370102022018","Block 2018, Block Group 2, Census Tract 102.02, Davidson County, Tennessee","3","3","0"
"1000000US470370102022019","Block 2019, Block Group 2, Census Tract 102.02, Davidson County, Tennessee","66","65","1"
"1000000US470370102022020","Block 2020, Block Group 2, Census Tract 102.02, Davidson County, Tennessee","31","15","16"
"1000000US470370102022021","Block 2021, Block Group 2, Census Tract 102.02, Davidson County, Tennessee","1","0","1"
"1000000US470370102022022","Block 2022, Block Group 2, Census Tract 102.02, Davidson County, Tennessee","42","42","0"
"1000000US470370102023000","Block 3000, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","1","1","0"
"1000000US470370102023001","Block 3001, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","153","144","9"
"1000000US470370102023002","Block 3002, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","85","84","1"
"1000000US470370102023003","Block 3003, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","9","2","7"
"1000000US470370102023004","Block 3004, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","51","42","9"
"1000000US470370102023005","Block 3005, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","54","54","0"
"1000000US470370102023006","Block 3006, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","33","33","0"
"1000000US470370102023007","Block 3007, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","17","17","0"
"1000000US470370102023008","Block 3008, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","15","9","6"
"1000000US470370102023009","Block 3009, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","60","60","0"
"1000000US470370102023010","Block 3010, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","39","39","0"
"1000000US470370102023011","Block 3011, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","14","8","6"
"1000000US470370102023012","Block 3012, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","1","0","1"
"1000000US470370102023013","Block 3013, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","0","0","0"
"1000000US470370102023014","Block 3014, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","76","61","15"
"1000000US470370102023015","Block 3015, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","54","53","1"
"1000000US470370102023016","Block 3016, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","4","4","0"
"1000000US470370102023017","Block 3017, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","102","93","9"
"1000000US470370102023018","Block 3018, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","93","90","3"
"1000000US470370102023019","Block 3019, Block Group 3, Census Tract 102.02, Davidson County, Tennessee","1","0","1"
"1000000US470370103011000","Block 1000, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","24","24","0"
"1000000US470370103011001","Block 1001, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","24","24","0"
"1000000US470370103011002","Block 1002, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","15","15","0"
"1000000US470370103011003","Block 1003, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","95","95","0"
"1000000US470370103011004","Block 1004, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","22","16","6"
"1000000US470370103011005","Block 1005, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","11","11","0"
"1000000US470370103011006","Block 1006, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","16","16","0"
"1000000US470370103011007","Block 1007, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","101","91","10"
"1000000US470370103011008","Block 1008, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","23","23","0"
"1000000US470370103011009","Block 1009, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","37","30","7"
"1000000US470370103011010","Block 1010, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","1","1","0"
"1000000US470370103011011","Block 1011, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","99","98","1"
"1000000US470370103011012","Block 1012, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","17","17","0"
"1000000US470370103011013","Block 1013, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","11","11","0"
"1000000US470370103011014","Block 1014, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","13","7","6"
"1000000US470370103011015","Block 1015, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","18","18","0"
"1000000US470370103011016","Block 1016, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","16","16","0"
"1000000US470370103011017","Block 1017, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","21","12","9"
"1000000US470370103011018","Block 1018, Block Group 1, Census Tract 103.01, Davidson County, Tennessee","0","0","0"
"1000000US470370103012000","Block 2000, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","82","82","0"
"1000000US470370103012001","Block 2001, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","326","305","21"
"1000000US470370103012002","Block 2002, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","2","0","2"
"1000000US470370103012003","Block 2003, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","194","194","0"
"1000000US470370103012004","Block 2004, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","14","14","0"
"1000000US470370103012005","Block 2005, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","21","21","0"
"1000000US470370103012006","Block 2006, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","15","15","0"
"1000000US470370103012007","Block 2007, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","30","25","5"
"1000000US470370103012008","Block 2008, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","10","10","0"
"1000000US470370103012009","Block 2009, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","24","24","0"
"1000000US470370103012010","Block 2010, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","33","30","3"
"1000000US470370103012011","Block 2011, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","0","0","0"
"1000000US470370103012012","Block 2012, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","5","4","1"
"1000000US470370103012013","Block 2013, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","313","305","8"
"1000000US470370103012014","Block 2014, Block Group 2, Census Tract 103.01, Davidson County, Tennessee","41","40","1"
"1000000US470370103021000","Block 1000, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","62","57","5"
"1000000US470370103021001","Block 1001, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103021002","Block 1002, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103021003","Block 1003, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103021004","Block 1004, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103021005","Block 1005, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103021006","Block 1006, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","7","7","0"
"1000000US470370103021007","Block 1007, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","4","4","0"
"1000000US470370103021008","Block 1008, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","46","46","0"
"1000000US470370103021009","Block 1009, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","52","52","0"
"1000000US470370103021010","Block 1010, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","26","26","0"
"1000000US470370103021011","Block 1011, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","22","22","0"
"1000000US470370103021012","Block 1012, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","119","101","18"
"1000000US470370103021013","Block 1013, Block Group 1, Census Tract 103.02, Davidson County, Tennessee","19","18","1"
"1000000US470370103022000","Block 2000, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022001","Block 2001, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022002","Block 2002, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022003","Block 2003, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","38","38","0"
"1000000US470370103022004","Block 2004, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","7","7","0"
"1000000US470370103022005","Block 2005, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022006","Block 2006, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022007","Block 2007, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022008","Block 2008, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022009","Block 2009, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","7","7","0"
"1000000US470370103022010","Block 2010, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","1","1","0"
"1000000US470370103022011","Block 2011, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","1","1","0"
"1000000US470370103022012","Block 2012, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","4","4","0"
"1000000US470370103022013","Block 2013, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","6","2","4"
"1000000US470370103022014","Block 2014, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","12","12","0"
"1000000US470370103022015","Block 2015, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","9","1","8"
"1000000US470370103022016","Block 2016, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","6","6","0"
"1000000US470370103022017","Block 2017, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","20","9","11"
"1000000US470370103022018","Block 2018, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022019","Block 2019, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","21","12","9"
"1000000US470370103022020","Block 2020, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","7","1","6"
"1000000US470370103022021","Block 2021, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","17","17","0"
"1000000US470370103022022","Block 2022, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","16","16","0"
"1000000US470370103022023","Block 2023, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022024","Block 2024, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","8","6","2"
"1000000US470370103022025","Block 2025, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","14","8","6"
"1000000US470370103022026","Block 2026, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022027","Block 2027, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","7","7","0"
"1000000US470370103022028","Block 2028, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","9","9","0"
"1000000US470370103022029","Block 2029, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","5","5","0"
"1000000US470370103022030","Block 2030, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","3","2","1"
"1000000US470370103022031","Block 2031, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022032","Block 2032, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022033","Block 2033, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","199","199","0"
"1000000US470370103022034","Block 2034, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022035","Block 2035, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","27","26","1"
"1000000US470370103022036","Block 2036, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","26","26","0"
"1000000US470370103022037","Block 2037, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103022038","Block 2038, Block Group 2, Census Tract 103.02, Davidson County, Tennessee","0","0","0"
"1000000US470370103031000","Block 1000, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","70","70","0"
"1000000US470370103031001","Block 1001, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","46","46","0"
"1000000US470370103031002","Block 1002, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","20","20","0"
"1000000US470370103031003","Block 1003, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","18","18","0"
"1000000US470370103031004","Block 1004, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","70","70","0"
"1000000US470370103031005","Block 1005, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","40","39","1"
"1000000US470370103031006","Block 1006, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","47","45","2"
"1000000US470370103031007","Block 1007, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","28","24","4"
"1000000US470370103031008","Block 1008, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","12","12","0"
"1000000US470370103031009","Block 1009, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","16","11","5"
"1000000US470370103031010","Block 1010, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","58","58","0"
"1000000US470370103031011","Block 1011, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","20","20","0"
"1000000US470370103031012","Block 1012, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","15","15","0"
"1000000US470370103031013","Block 1013, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","31","31","0"
"1000000US470370103031014","Block 1014, Block Group 1, Census Tract 103.03, Davidson County, Tennessee","27","26","1"
